model,mode,fold,img1,img2,similarity,label
deepface,FF,01,cfp-dataset\Data\Images\030\frontal\07.jpg,cfp-dataset\Data\Images\030\frontal\06.jpg,0.162050,1
deepface,FF,01,cfp-dataset\Data\Images\030\frontal\06.jpg,cfp-dataset\Data\Images\030\frontal\04.jpg,0.505251,1
deepface,FF,01,cfp-dataset\Data\Images\030\frontal\04.jpg,cfp-dataset\Data\Images\030\frontal\06.jpg,0.505251,1
deepface,FF,01,cfp-dataset\Data\Images\030\frontal\05.jpg,cfp-dataset\Data\Images\030\frontal\09.jpg,0.063128,1
deepface,FF,01,cfp-dataset\Data\Images\030\frontal\10.jpg,cfp-dataset\Data\Images\030\frontal\08.jpg,0.759287,1
deepface,FF,01,cfp-dataset\Data\Images\031\frontal\03.jpg,cfp-dataset\Data\Images\031\frontal\04.jpg,0.645455,1
deepface,FF,01,cfp-dataset\Data\Images\031\frontal\04.jpg,cfp-dataset\Data\Images\031\frontal\08.jpg,0.671803,1
deepface,FF,01,cfp-dataset\Data\Images\031\frontal\01.jpg,cfp-dataset\Data\Images\031\frontal\04.jpg,0.984919,1
deepface,FF,01,cfp-dataset\Data\Images\031\frontal\02.jpg,cfp-dataset\Data\Images\031\frontal\09.jpg,0.502731,1
deepface,FF,01,cfp-dataset\Data\Images\031\frontal\04.jpg,cfp-dataset\Data\Images\031\frontal\02.jpg,0.646551,1
deepface,FF,01,cfp-dataset\Data\Images\031\frontal\02.jpg,cfp-dataset\Data\Images\031\frontal\05.jpg,0.355509,1
deepface,FF,01,cfp-dataset\Data\Images\031\frontal\07.jpg,cfp-dataset\Data\Images\031\frontal\08.jpg,0.592317,1
deepface,FF,01,cfp-dataset\Data\Images\032\frontal\02.jpg,cfp-dataset\Data\Images\032\frontal\05.jpg,0.769984,1
deepface,FF,01,cfp-dataset\Data\Images\032\frontal\02.jpg,cfp-dataset\Data\Images\032\frontal\08.jpg,0.764400,1
deepface,FF,01,cfp-dataset\Data\Images\032\frontal\06.jpg,cfp-dataset\Data\Images\032\frontal\10.jpg,0.721799,1
deepface,FF,01,cfp-dataset\Data\Images\032\frontal\05.jpg,cfp-dataset\Data\Images\032\frontal\08.jpg,0.819247,1
deepface,FF,01,cfp-dataset\Data\Images\032\frontal\03.jpg,cfp-dataset\Data\Images\032\frontal\04.jpg,0.810089,1
deepface,FF,01,cfp-dataset\Data\Images\032\frontal\08.jpg,cfp-dataset\Data\Images\032\frontal\03.jpg,0.799246,1
deepface,FF,01,cfp-dataset\Data\Images\032\frontal\03.jpg,cfp-dataset\Data\Images\032\frontal\10.jpg,0.812128,1
deepface,FF,01,cfp-dataset\Data\Images\033\frontal\10.jpg,cfp-dataset\Data\Images\033\frontal\03.jpg,0.818086,1
deepface,FF,01,cfp-dataset\Data\Images\033\frontal\10.jpg,cfp-dataset\Data\Images\033\frontal\08.jpg,0.713046,1
deepface,FF,01,cfp-dataset\Data\Images\033\frontal\02.jpg,cfp-dataset\Data\Images\033\frontal\06.jpg,0.801546,1
deepface,FF,01,cfp-dataset\Data\Images\033\frontal\01.jpg,cfp-dataset\Data\Images\033\frontal\08.jpg,0.718593,1
deepface,FF,01,cfp-dataset\Data\Images\033\frontal\06.jpg,cfp-dataset\Data\Images\033\frontal\09.jpg,0.753713,1
deepface,FF,01,cfp-dataset\Data\Images\033\frontal\04.jpg,cfp-dataset\Data\Images\033\frontal\03.jpg,0.791355,1
deepface,FF,01,cfp-dataset\Data\Images\033\frontal\09.jpg,cfp-dataset\Data\Images\033\frontal\07.jpg,0.701803,1
deepface,FF,01,cfp-dataset\Data\Images\034\frontal\08.jpg,cfp-dataset\Data\Images\034\frontal\02.jpg,0.758891,1
deepface,FF,01,cfp-dataset\Data\Images\034\frontal\06.jpg,cfp-dataset\Data\Images\034\frontal\09.jpg,0.764960,1
deepface,FF,01,cfp-dataset\Data\Images\034\frontal\02.jpg,cfp-dataset\Data\Images\034\frontal\07.jpg,0.782256,1
deepface,FF,01,cfp-dataset\Data\Images\034\frontal\07.jpg,cfp-dataset\Data\Images\034\frontal\03.jpg,0.777932,1
deepface,FF,01,cfp-dataset\Data\Images\034\frontal\05.jpg,cfp-dataset\Data\Images\034\frontal\01.jpg,0.822574,1
deepface,FF,01,cfp-dataset\Data\Images\034\frontal\05.jpg,cfp-dataset\Data\Images\034\frontal\07.jpg,0.880594,1
deepface,FF,01,cfp-dataset\Data\Images\034\frontal\06.jpg,cfp-dataset\Data\Images\034\frontal\04.jpg,0.774722,1
deepface,FF,01,cfp-dataset\Data\Images\035\frontal\05.jpg,cfp-dataset\Data\Images\035\frontal\06.jpg,0.609251,1
deepface,FF,01,cfp-dataset\Data\Images\035\frontal\09.jpg,cfp-dataset\Data\Images\035\frontal\07.jpg,0.754764,1
deepface,FF,01,cfp-dataset\Data\Images\035\frontal\08.jpg,cfp-dataset\Data\Images\035\frontal\03.jpg,0.841367,1
deepface,FF,01,cfp-dataset\Data\Images\035\frontal\08.jpg,cfp-dataset\Data\Images\035\frontal\05.jpg,0.721472,1
deepface,FF,01,cfp-dataset\Data\Images\035\frontal\10.jpg,cfp-dataset\Data\Images\035\frontal\08.jpg,0.567116,1
deepface,FF,01,cfp-dataset\Data\Images\035\frontal\02.jpg,cfp-dataset\Data\Images\035\frontal\05.jpg,0.628643,1
deepface,FF,01,cfp-dataset\Data\Images\035\frontal\03.jpg,cfp-dataset\Data\Images\035\frontal\02.jpg,0.818025,1
deepface,FF,01,cfp-dataset\Data\Images\036\frontal\03.jpg,cfp-dataset\Data\Images\036\frontal\02.jpg,0.686207,1
deepface,FF,01,cfp-dataset\Data\Images\036\frontal\02.jpg,cfp-dataset\Data\Images\036\frontal\03.jpg,0.686207,1
deepface,FF,01,cfp-dataset\Data\Images\036\frontal\01.jpg,cfp-dataset\Data\Images\036\frontal\10.jpg,0.728652,1
deepface,FF,01,cfp-dataset\Data\Images\036\frontal\02.jpg,cfp-dataset\Data\Images\036\frontal\07.jpg,0.560603,1
deepface,FF,01,cfp-dataset\Data\Images\036\frontal\07.jpg,cfp-dataset\Data\Images\036\frontal\08.jpg,0.591084,1
deepface,FF,01,cfp-dataset\Data\Images\036\frontal\07.jpg,cfp-dataset\Data\Images\036\frontal\03.jpg,0.568186,1
deepface,FF,01,cfp-dataset\Data\Images\036\frontal\08.jpg,cfp-dataset\Data\Images\036\frontal\10.jpg,0.687914,1
deepface,FF,01,cfp-dataset\Data\Images\037\frontal\08.jpg,cfp-dataset\Data\Images\037\frontal\06.jpg,-0.118009,1
deepface,FF,01,cfp-dataset\Data\Images\037\frontal\05.jpg,cfp-dataset\Data\Images\037\frontal\09.jpg,0.715725,1
deepface,FF,01,cfp-dataset\Data\Images\037\frontal\01.jpg,cfp-dataset\Data\Images\037\frontal\03.jpg,0.703901,1
deepface,FF,01,cfp-dataset\Data\Images\037\frontal\06.jpg,cfp-dataset\Data\Images\037\frontal\09.jpg,1.000000,1
deepface,FF,01,cfp-dataset\Data\Images\037\frontal\08.jpg,cfp-dataset\Data\Images\037\frontal\01.jpg,-0.112811,1
deepface,FF,01,cfp-dataset\Data\Images\037\frontal\02.jpg,cfp-dataset\Data\Images\037\frontal\04.jpg,0.751916,1
deepface,FF,01,cfp-dataset\Data\Images\037\frontal\08.jpg,cfp-dataset\Data\Images\037\frontal\02.jpg,-0.006741,1
deepface,FF,01,cfp-dataset\Data\Images\038\frontal\10.jpg,cfp-dataset\Data\Images\038\frontal\04.jpg,0.713395,1
deepface,FF,01,cfp-dataset\Data\Images\038\frontal\07.jpg,cfp-dataset\Data\Images\038\frontal\05.jpg,0.463973,1
deepface,FF,01,cfp-dataset\Data\Images\038\frontal\04.jpg,cfp-dataset\Data\Images\038\frontal\07.jpg,0.689638,1
deepface,FF,01,cfp-dataset\Data\Images\038\frontal\09.jpg,cfp-dataset\Data\Images\038\frontal\01.jpg,0.723398,1
deepface,FF,01,cfp-dataset\Data\Images\038\frontal\08.jpg,cfp-dataset\Data\Images\038\frontal\01.jpg,0.664472,1
deepface,FF,01,cfp-dataset\Data\Images\038\frontal\10.jpg,cfp-dataset\Data\Images\038\frontal\08.jpg,0.639834,1
deepface,FF,01,cfp-dataset\Data\Images\038\frontal\02.jpg,cfp-dataset\Data\Images\038\frontal\01.jpg,0.739166,1
deepface,FF,01,cfp-dataset\Data\Images\039\frontal\07.jpg,cfp-dataset\Data\Images\039\frontal\02.jpg,0.661744,1
deepface,FF,01,cfp-dataset\Data\Images\039\frontal\04.jpg,cfp-dataset\Data\Images\039\frontal\10.jpg,0.695105,1
deepface,FF,01,cfp-dataset\Data\Images\039\frontal\06.jpg,cfp-dataset\Data\Images\039\frontal\09.jpg,0.654157,1
deepface,FF,01,cfp-dataset\Data\Images\039\frontal\10.jpg,cfp-dataset\Data\Images\039\frontal\06.jpg,0.732750,1
deepface,FF,01,cfp-dataset\Data\Images\039\frontal\03.jpg,cfp-dataset\Data\Images\039\frontal\04.jpg,0.722999,1
deepface,FF,01,cfp-dataset\Data\Images\039\frontal\04.jpg,cfp-dataset\Data\Images\039\frontal\02.jpg,0.530206,1
deepface,FF,01,cfp-dataset\Data\Images\039\frontal\09.jpg,cfp-dataset\Data\Images\039\frontal\01.jpg,0.699762,1
deepface,FF,01,cfp-dataset\Data\Images\040\frontal\04.jpg,cfp-dataset\Data\Images\040\frontal\07.jpg,0.453336,1
deepface,FF,01,cfp-dataset\Data\Images\040\frontal\08.jpg,cfp-dataset\Data\Images\040\frontal\03.jpg,0.626066,1
deepface,FF,01,cfp-dataset\Data\Images\040\frontal\01.jpg,cfp-dataset\Data\Images\040\frontal\05.jpg,0.565214,1
deepface,FF,01,cfp-dataset\Data\Images\040\frontal\07.jpg,cfp-dataset\Data\Images\040\frontal\04.jpg,0.453336,1
deepface,FF,01,cfp-dataset\Data\Images\040\frontal\10.jpg,cfp-dataset\Data\Images\040\frontal\02.jpg,0.727115,1
deepface,FF,01,cfp-dataset\Data\Images\040\frontal\05.jpg,cfp-dataset\Data\Images\040\frontal\04.jpg,0.595628,1
deepface,FF,01,cfp-dataset\Data\Images\040\frontal\04.jpg,cfp-dataset\Data\Images\040\frontal\02.jpg,0.629036,1
deepface,FF,01,cfp-dataset\Data\Images\041\frontal\05.jpg,cfp-dataset\Data\Images\041\frontal\04.jpg,0.591124,1
deepface,FF,01,cfp-dataset\Data\Images\041\frontal\03.jpg,cfp-dataset\Data\Images\041\frontal\07.jpg,0.728324,1
deepface,FF,01,cfp-dataset\Data\Images\041\frontal\08.jpg,cfp-dataset\Data\Images\041\frontal\04.jpg,0.592434,1
deepface,FF,01,cfp-dataset\Data\Images\041\frontal\04.jpg,cfp-dataset\Data\Images\041\frontal\08.jpg,0.592434,1
deepface,FF,01,cfp-dataset\Data\Images\041\frontal\02.jpg,cfp-dataset\Data\Images\041\frontal\09.jpg,0.647509,1
deepface,FF,01,cfp-dataset\Data\Images\041\frontal\06.jpg,cfp-dataset\Data\Images\041\frontal\05.jpg,0.808376,1
deepface,FF,01,cfp-dataset\Data\Images\041\frontal\10.jpg,cfp-dataset\Data\Images\041\frontal\01.jpg,0.748580,1
deepface,FF,01,cfp-dataset\Data\Images\042\frontal\07.jpg,cfp-dataset\Data\Images\042\frontal\08.jpg,0.445075,1
deepface,FF,01,cfp-dataset\Data\Images\042\frontal\05.jpg,cfp-dataset\Data\Images\042\frontal\04.jpg,0.674427,1
deepface,FF,01,cfp-dataset\Data\Images\042\frontal\02.jpg,cfp-dataset\Data\Images\042\frontal\07.jpg,0.798226,1
deepface,FF,01,cfp-dataset\Data\Images\042\frontal\07.jpg,cfp-dataset\Data\Images\042\frontal\02.jpg,0.798226,1
deepface,FF,01,cfp-dataset\Data\Images\042\frontal\09.jpg,cfp-dataset\Data\Images\042\frontal\07.jpg,0.537053,1
deepface,FF,01,cfp-dataset\Data\Images\042\frontal\05.jpg,cfp-dataset\Data\Images\042\frontal\09.jpg,0.574169,1
deepface,FF,01,cfp-dataset\Data\Images\042\frontal\07.jpg,cfp-dataset\Data\Images\042\frontal\03.jpg,0.511381,1
deepface,FF,01,cfp-dataset\Data\Images\043\frontal\08.jpg,cfp-dataset\Data\Images\043\frontal\06.jpg,0.824852,1
deepface,FF,01,cfp-dataset\Data\Images\043\frontal\06.jpg,cfp-dataset\Data\Images\043\frontal\03.jpg,0.878509,1
deepface,FF,01,cfp-dataset\Data\Images\043\frontal\09.jpg,cfp-dataset\Data\Images\043\frontal\06.jpg,0.749573,1
deepface,FF,01,cfp-dataset\Data\Images\043\frontal\04.jpg,cfp-dataset\Data\Images\043\frontal\02.jpg,0.539742,1
deepface,FF,01,cfp-dataset\Data\Images\043\frontal\07.jpg,cfp-dataset\Data\Images\043\frontal\01.jpg,0.504247,1
deepface,FF,01,cfp-dataset\Data\Images\043\frontal\02.jpg,cfp-dataset\Data\Images\043\frontal\03.jpg,0.796842,1
deepface,FF,01,cfp-dataset\Data\Images\043\frontal\09.jpg,cfp-dataset\Data\Images\043\frontal\04.jpg,0.680377,1
deepface,FF,01,cfp-dataset\Data\Images\044\frontal\06.jpg,cfp-dataset\Data\Images\044\frontal\04.jpg,0.760726,1
deepface,FF,01,cfp-dataset\Data\Images\044\frontal\08.jpg,cfp-dataset\Data\Images\044\frontal\04.jpg,0.685749,1
deepface,FF,01,cfp-dataset\Data\Images\044\frontal\02.jpg,cfp-dataset\Data\Images\044\frontal\07.jpg,0.748428,1
deepface,FF,01,cfp-dataset\Data\Images\044\frontal\10.jpg,cfp-dataset\Data\Images\044\frontal\06.jpg,0.834278,1
deepface,FF,01,cfp-dataset\Data\Images\044\frontal\03.jpg,cfp-dataset\Data\Images\044\frontal\07.jpg,0.778290,1
deepface,FF,01,cfp-dataset\Data\Images\044\frontal\09.jpg,cfp-dataset\Data\Images\044\frontal\01.jpg,0.851979,1
deepface,FF,01,cfp-dataset\Data\Images\044\frontal\08.jpg,cfp-dataset\Data\Images\044\frontal\07.jpg,0.559371,1
deepface,FF,01,cfp-dataset\Data\Images\045\frontal\02.jpg,cfp-dataset\Data\Images\045\frontal\01.jpg,0.671440,1
deepface,FF,01,cfp-dataset\Data\Images\045\frontal\09.jpg,cfp-dataset\Data\Images\045\frontal\02.jpg,0.514091,1
deepface,FF,01,cfp-dataset\Data\Images\045\frontal\04.jpg,cfp-dataset\Data\Images\045\frontal\08.jpg,0.663887,1
deepface,FF,01,cfp-dataset\Data\Images\045\frontal\01.jpg,cfp-dataset\Data\Images\045\frontal\10.jpg,0.811840,1
deepface,FF,01,cfp-dataset\Data\Images\045\frontal\04.jpg,cfp-dataset\Data\Images\045\frontal\05.jpg,0.762445,1
deepface,FF,01,cfp-dataset\Data\Images\045\frontal\05.jpg,cfp-dataset\Data\Images\045\frontal\02.jpg,0.581481,1
deepface,FF,01,cfp-dataset\Data\Images\045\frontal\06.jpg,cfp-dataset\Data\Images\045\frontal\07.jpg,0.733371,1
deepface,FF,01,cfp-dataset\Data\Images\046\frontal\02.jpg,cfp-dataset\Data\Images\046\frontal\03.jpg,0.572985,1
deepface,FF,01,cfp-dataset\Data\Images\046\frontal\09.jpg,cfp-dataset\Data\Images\046\frontal\03.jpg,0.664210,1
deepface,FF,01,cfp-dataset\Data\Images\046\frontal\01.jpg,cfp-dataset\Data\Images\046\frontal\06.jpg,0.789391,1
deepface,FF,01,cfp-dataset\Data\Images\046\frontal\05.jpg,cfp-dataset\Data\Images\046\frontal\07.jpg,0.529529,1
deepface,FF,01,cfp-dataset\Data\Images\046\frontal\03.jpg,cfp-dataset\Data\Images\046\frontal\04.jpg,0.422893,1
deepface,FF,01,cfp-dataset\Data\Images\046\frontal\10.jpg,cfp-dataset\Data\Images\046\frontal\09.jpg,0.751793,1
deepface,FF,01,cfp-dataset\Data\Images\046\frontal\05.jpg,cfp-dataset\Data\Images\046\frontal\01.jpg,0.497728,1
deepface,FF,01,cfp-dataset\Data\Images\047\frontal\07.jpg,cfp-dataset\Data\Images\047\frontal\04.jpg,0.819627,1
deepface,FF,01,cfp-dataset\Data\Images\047\frontal\03.jpg,cfp-dataset\Data\Images\047\frontal\08.jpg,-0.034052,1
deepface,FF,01,cfp-dataset\Data\Images\047\frontal\10.jpg,cfp-dataset\Data\Images\047\frontal\07.jpg,-0.076550,1
deepface,FF,01,cfp-dataset\Data\Images\047\frontal\09.jpg,cfp-dataset\Data\Images\047\frontal\06.jpg,0.621452,1
deepface,FF,01,cfp-dataset\Data\Images\047\frontal\06.jpg,cfp-dataset\Data\Images\047\frontal\08.jpg,0.623004,1
deepface,FF,01,cfp-dataset\Data\Images\047\frontal\07.jpg,cfp-dataset\Data\Images\047\frontal\03.jpg,-0.076550,1
deepface,FF,01,cfp-dataset\Data\Images\047\frontal\09.jpg,cfp-dataset\Data\Images\047\frontal\01.jpg,0.781941,1
deepface,FF,01,cfp-dataset\Data\Images\048\frontal\08.jpg,cfp-dataset\Data\Images\048\frontal\09.jpg,0.760867,1
deepface,FF,01,cfp-dataset\Data\Images\048\frontal\10.jpg,cfp-dataset\Data\Images\048\frontal\01.jpg,0.828095,1
deepface,FF,01,cfp-dataset\Data\Images\048\frontal\03.jpg,cfp-dataset\Data\Images\048\frontal\05.jpg,0.775758,1
deepface,FF,01,cfp-dataset\Data\Images\048\frontal\09.jpg,cfp-dataset\Data\Images\048\frontal\05.jpg,0.666035,1
deepface,FF,01,cfp-dataset\Data\Images\048\frontal\02.jpg,cfp-dataset\Data\Images\048\frontal\07.jpg,0.690919,1
deepface,FF,01,cfp-dataset\Data\Images\048\frontal\03.jpg,cfp-dataset\Data\Images\048\frontal\08.jpg,0.829026,1
deepface,FF,01,cfp-dataset\Data\Images\048\frontal\09.jpg,cfp-dataset\Data\Images\048\frontal\01.jpg,0.810534,1
deepface,FF,01,cfp-dataset\Data\Images\049\frontal\03.jpg,cfp-dataset\Data\Images\049\frontal\10.jpg,0.640140,1
deepface,FF,01,cfp-dataset\Data\Images\049\frontal\08.jpg,cfp-dataset\Data\Images\049\frontal\04.jpg,0.599607,1
deepface,FF,01,cfp-dataset\Data\Images\049\frontal\01.jpg,cfp-dataset\Data\Images\049\frontal\02.jpg,-0.164812,1
deepface,FF,01,cfp-dataset\Data\Images\049\frontal\07.jpg,cfp-dataset\Data\Images\049\frontal\01.jpg,-0.172490,1
deepface,FF,01,cfp-dataset\Data\Images\049\frontal\03.jpg,cfp-dataset\Data\Images\049\frontal\01.jpg,-0.272823,1
deepface,FF,01,cfp-dataset\Data\Images\049\frontal\07.jpg,cfp-dataset\Data\Images\049\frontal\06.jpg,0.770930,1
deepface,FF,01,cfp-dataset\Data\Images\049\frontal\08.jpg,cfp-dataset\Data\Images\049\frontal\01.jpg,-0.122626,1
deepface,FF,01,cfp-dataset\Data\Images\050\frontal\09.jpg,cfp-dataset\Data\Images\050\frontal\03.jpg,0.541200,1
deepface,FF,01,cfp-dataset\Data\Images\050\frontal\03.jpg,cfp-dataset\Data\Images\050\frontal\09.jpg,0.541200,1
deepface,FF,01,cfp-dataset\Data\Images\050\frontal\01.jpg,cfp-dataset\Data\Images\050\frontal\08.jpg,0.679438,1
deepface,FF,01,cfp-dataset\Data\Images\050\frontal\08.jpg,cfp-dataset\Data\Images\050\frontal\10.jpg,0.553517,1
deepface,FF,01,cfp-dataset\Data\Images\050\frontal\03.jpg,cfp-dataset\Data\Images\050\frontal\05.jpg,0.351095,1
deepface,FF,01,cfp-dataset\Data\Images\050\frontal\06.jpg,cfp-dataset\Data\Images\050\frontal\03.jpg,0.506500,1
deepface,FF,01,cfp-dataset\Data\Images\050\frontal\08.jpg,cfp-dataset\Data\Images\050\frontal\02.jpg,0.634833,1
deepface,FF,01,cfp-dataset\Data\Images\001\frontal\07.jpg,cfp-dataset\Data\Images\045\frontal\08.jpg,0.306025,0
deepface,FF,01,cfp-dataset\Data\Images\001\frontal\06.jpg,cfp-dataset\Data\Images\047\frontal\10.jpg,0.193932,0
deepface,FF,01,cfp-dataset\Data\Images\001\frontal\04.jpg,cfp-dataset\Data\Images\009\frontal\10.jpg,0.059876,0
deepface,FF,01,cfp-dataset\Data\Images\001\frontal\03.jpg,cfp-dataset\Data\Images\039\frontal\10.jpg,-0.298801,0
deepface,FF,01,cfp-dataset\Data\Images\001\frontal\05.jpg,cfp-dataset\Data\Images\041\frontal\05.jpg,0.007533,0
deepface,FF,01,cfp-dataset\Data\Images\001\frontal\08.jpg,cfp-dataset\Data\Images\005\frontal\01.jpg,-0.028707,0
deepface,FF,01,cfp-dataset\Data\Images\001\frontal\01.jpg,cfp-dataset\Data\Images\036\frontal\02.jpg,-0.121895,0
deepface,FF,01,cfp-dataset\Data\Images\002\frontal\05.jpg,cfp-dataset\Data\Images\024\frontal\10.jpg,-0.031065,0
deepface,FF,01,cfp-dataset\Data\Images\002\frontal\07.jpg,cfp-dataset\Data\Images\035\frontal\10.jpg,-0.059633,0
deepface,FF,01,cfp-dataset\Data\Images\002\frontal\01.jpg,cfp-dataset\Data\Images\038\frontal\02.jpg,0.085432,0
deepface,FF,01,cfp-dataset\Data\Images\002\frontal\02.jpg,cfp-dataset\Data\Images\038\frontal\10.jpg,0.183031,0
deepface,FF,01,cfp-dataset\Data\Images\002\frontal\08.jpg,cfp-dataset\Data\Images\007\frontal\09.jpg,0.097246,0
deepface,FF,01,cfp-dataset\Data\Images\002\frontal\09.jpg,cfp-dataset\Data\Images\016\frontal\04.jpg,0.238108,0
deepface,FF,01,cfp-dataset\Data\Images\002\frontal\07.jpg,cfp-dataset\Data\Images\010\frontal\02.jpg,0.049637,0
deepface,FF,01,cfp-dataset\Data\Images\003\frontal\06.jpg,cfp-dataset\Data\Images\021\frontal\04.jpg,-0.245030,0
deepface,FF,01,cfp-dataset\Data\Images\003\frontal\05.jpg,cfp-dataset\Data\Images\022\frontal\09.jpg,-0.066723,0
deepface,FF,01,cfp-dataset\Data\Images\003\frontal\02.jpg,cfp-dataset\Data\Images\041\frontal\08.jpg,0.006450,0
deepface,FF,01,cfp-dataset\Data\Images\003\frontal\06.jpg,cfp-dataset\Data\Images\048\frontal\06.jpg,-0.100153,0
deepface,FF,01,cfp-dataset\Data\Images\003\frontal\04.jpg,cfp-dataset\Data\Images\034\frontal\05.jpg,0.140433,0
deepface,FF,01,cfp-dataset\Data\Images\003\frontal\04.jpg,cfp-dataset\Data\Images\046\frontal\09.jpg,0.028429,0
deepface,FF,01,cfp-dataset\Data\Images\003\frontal\06.jpg,cfp-dataset\Data\Images\047\frontal\06.jpg,0.055990,0
deepface,FF,01,cfp-dataset\Data\Images\004\frontal\04.jpg,cfp-dataset\Data\Images\002\frontal\08.jpg,-0.265796,0
deepface,FF,01,cfp-dataset\Data\Images\004\frontal\01.jpg,cfp-dataset\Data\Images\028\frontal\02.jpg,0.230920,0
deepface,FF,01,cfp-dataset\Data\Images\004\frontal\10.jpg,cfp-dataset\Data\Images\024\frontal\08.jpg,-0.088955,0
deepface,FF,01,cfp-dataset\Data\Images\004\frontal\03.jpg,cfp-dataset\Data\Images\016\frontal\01.jpg,0.155443,0
deepface,FF,01,cfp-dataset\Data\Images\004\frontal\02.jpg,cfp-dataset\Data\Images\005\frontal\02.jpg,0.246540,0
deepface,FF,01,cfp-dataset\Data\Images\004\frontal\01.jpg,cfp-dataset\Data\Images\023\frontal\05.jpg,-0.007239,0
deepface,FF,01,cfp-dataset\Data\Images\004\frontal\05.jpg,cfp-dataset\Data\Images\022\frontal\03.jpg,-0.087809,0
deepface,FF,01,cfp-dataset\Data\Images\005\frontal\03.jpg,cfp-dataset\Data\Images\003\frontal\04.jpg,-0.011600,0
deepface,FF,01,cfp-dataset\Data\Images\005\frontal\04.jpg,cfp-dataset\Data\Images\027\frontal\02.jpg,0.032224,0
deepface,FF,01,cfp-dataset\Data\Images\005\frontal\03.jpg,cfp-dataset\Data\Images\021\frontal\01.jpg,0.035235,0
deepface,FF,01,cfp-dataset\Data\Images\005\frontal\04.jpg,cfp-dataset\Data\Images\036\frontal\05.jpg,0.329032,0
deepface,FF,01,cfp-dataset\Data\Images\005\frontal\05.jpg,cfp-dataset\Data\Images\024\frontal\03.jpg,-0.159627,0
deepface,FF,01,cfp-dataset\Data\Images\005\frontal\06.jpg,cfp-dataset\Data\Images\007\frontal\05.jpg,0.342581,0
deepface,FF,01,cfp-dataset\Data\Images\005\frontal\08.jpg,cfp-dataset\Data\Images\042\frontal\04.jpg,-0.097061,0
deepface,FF,01,cfp-dataset\Data\Images\006\frontal\09.jpg,cfp-dataset\Data\Images\037\frontal\03.jpg,0.011610,0
deepface,FF,01,cfp-dataset\Data\Images\006\frontal\08.jpg,cfp-dataset\Data\Images\028\frontal\09.jpg,0.022823,0
deepface,FF,01,cfp-dataset\Data\Images\006\frontal\05.jpg,cfp-dataset\Data\Images\023\frontal\02.jpg,-0.044213,0
deepface,FF,01,cfp-dataset\Data\Images\006\frontal\03.jpg,cfp-dataset\Data\Images\047\frontal\01.jpg,0.055373,0
deepface,FF,01,cfp-dataset\Data\Images\006\frontal\05.jpg,cfp-dataset\Data\Images\015\frontal\02.jpg,0.246514,0
deepface,FF,01,cfp-dataset\Data\Images\006\frontal\07.jpg,cfp-dataset\Data\Images\029\frontal\02.jpg,-0.133705,0
deepface,FF,01,cfp-dataset\Data\Images\006\frontal\07.jpg,cfp-dataset\Data\Images\045\frontal\03.jpg,-0.131148,0
deepface,FF,01,cfp-dataset\Data\Images\007\frontal\05.jpg,cfp-dataset\Data\Images\037\frontal\03.jpg,0.202610,0
deepface,FF,01,cfp-dataset\Data\Images\007\frontal\02.jpg,cfp-dataset\Data\Images\003\frontal\05.jpg,-0.150981,0
deepface,FF,01,cfp-dataset\Data\Images\007\frontal\05.jpg,cfp-dataset\Data\Images\015\frontal\05.jpg,-0.013975,0
deepface,FF,01,cfp-dataset\Data\Images\007\frontal\04.jpg,cfp-dataset\Data\Images\028\frontal\05.jpg,0.116720,0
deepface,FF,01,cfp-dataset\Data\Images\007\frontal\10.jpg,cfp-dataset\Data\Images\040\frontal\03.jpg,0.077551,0
deepface,FF,01,cfp-dataset\Data\Images\007\frontal\07.jpg,cfp-dataset\Data\Images\019\frontal\08.jpg,-0.149639,0
